tweet,sentiment
i think the girl that looks like amy schumer may go home tonight.,neutral
curtis you've looked all the way back to june i think you found em all.,positive
fetus james from the vamps? or fetus michael clifford? the world may never know...,neutral
"i just liked this song ""and the sun will shine"" by bee gees",positive
black friday x kendrick and j cole oh my goodness i can't stop playing it,positive
cole clearly said him and kendrick aren't doing anything. so whatever he's dropping in february isn't what you think.,negative
i have one on saturday with this really cute girl named briana and i'm v nervous cause i still have a massive zit lmfao,positive
do anybody else agree that cole and kendrick did better on each other song with the black friday,positive
tomorrow december 10 is in queensland & with invite all to attend at twilight. free.,neutral
"tomorrow i shall do some dark souls, bloodborne and miku! and probably stuff in between! <3 see you then!",positive
briana is acting like us not wearing uniforms to school tomorrow is the next world war 2,negative
"fascinatingly may fit-1leonardo overpaints1493 milan""old caterina""2paints1503""lisa"" 3overpaints with""young caterina""",neutral
"two weeks from now we have our annual twilight - perfect place for all the fresh chrissy 3-8pm, 23 dec",positive
dana white is about to make bank this saturday,neutral
"actually may fit-1.leonardo paints1493 milan""old caterina""2overpaints it1503""lisa"" 3overpaints with""young caterina""",positive
"charles hamilton ""black box"" is on friday only if he was focused he would have been up there with cole and kendrick",negative
february when j coke and kendrick colab come out that thing is just gonna burst into flames,positive
we'll see you on 2 may in milan,neutral
this song black friday by kendrick has me so fucking wet he's a god,positive
did something happen at curtis again? cause apparently no one's going to school again tomorrow....????,negative
you know you picked some good roommates when you all just kind of decide to watch twilight on a tuesday night during dead week,neutral
i can't get over black friday! j coke and kendrick both killed it!,neutral
"if you like rap and don't like kendrick's ""black friday"", news flash: you don't really like rap",neutral
listen to kendrick lamar - black friday by topdawgent on the whole industry been in shambles,neutral
"it's ok to celebrate ""jul"" even though you don't believe in odin and thor.",neutral
you can listen to kendrick when he rap about real shid...but can't listen to august alsina when he sings bout real shid......funny,neutral
"kendrick has become a lot more covert with his ""wokeness"" that most ""woke"" listeners may have felt comfortable with in his pre-tpab music...",neutral
james bay is on radio 2 with chris evans either this friday or next (i think next),positive
"may i know what is your iq score?i just had a bet on who has a better iq, you or rahul gandhi?",negative
looking stunning at the . see cate blanchett's next great performance in . in cinemas january 14.,positive
"tony blair wants to write his own history, but he's the only one who believes the story as he tells it.",negative
"tony blair: george bush and i were ""champions of peace"" (no, it's not april 1st)",neutral
"so next wednesday, as well as being star wars day, will also be the day the last episode of peep show airs. what a day it will be.",positive
"cate blanchett isn't a tall poppy, she's a redwood. long may she continue to grow.",positive
"rahul gandhi drags modi in national herald case, alleges vendetta by pmo: new delhi, dec 9 : upping the ante o...",neutral
"you would think tony blair, more than most, would understand the consequences of a poorly thought out intervention -",neutral
black friday by kendrick is love. thank you,positive
"when you've seen beyond yourself, then you may find, peace of mind is waiting there. - george harrison",neutral
let one more parliament day go waste but should corner rahul gandhi on thursday,negative
ahead to milan-verona: game nr. 31 at the san siro: milan - the game between milan and verona on sunday at the...,neutral
made it to wednesday and starting off we have... bee gees with jingle jangle,neutral
black friday is one of the best songs kendrick has done,positive
see my article in and then see amy schumer at the bb&t center this saturday,neutral
become a father. the 1d fandom is a majority of teenagers with hormones that may not be controlled and they say things they want. if briana,neutral
"kendrick lamar got 11 grammy nominations, and got a piping hot chocolate. tomorrow's first bell trivia will be about movies.",neutral
weird. hammer of thor is approved along with many others that may or may not be objectionable. thor? va approved?,neutral
tony blair bemoans 'tragedy'.... *spoiler alert* it's not the tragedy of millions of middle east deaths,negative
star wars day 5/12 via may the force be with you!,positive
patches and bonnets receives its first award in milan by the president of the fair! 5th day at the fair and the...,positive
"fowler a legit option? and if he is, what happens to juan? 4th of? maybe splits with curtis and fowler moves to rf some days?",neutral
28 january 2016 - workshop in milan - digital transformation the door to success!,positive
tony blair was the best prime minister and the best labour leader .god bless him and long may he live.,positive
"friday, december 18 will also be star wars day on 's politics hour. guests will be encouraged to join the show in costume.",positive
"kerry washington, viola davis, amy schumer and jill soloway all make power 100 list for 1st time.",positive
selling 2 tickets for the vamps tour london o2 on the 2nd of april block 108 face value. dm for more details!! !!,positive
"emma watson, lena dunham, amy schumer, taylor swift, etc may be feminist women i don't agree with - but it doesn't mean they arent feminists",positive
"i added a video to a playlist fitness tips with ashleigh mcivor & kendrick - december 7, 2015 squat",neutral
hell yea. i was really feelin kendrick and coles black friday shit too. i can wait for the album,neutral
kendrick's to pimp a butterfly was at 1st (2) (p)imp (a) (c)aterpilar.tupac.the last track on the album ends in a conversation between the 2,neutral
if kendrick and cole drop they're album in february watch drake drop his a week after just to kill there buzz. that would smart marketing,positive
why people think kendrick and cole dropping an album together feb......it prolly gone be a solo cole album,neutral
trump paid $200 to hear adams speak about irish peace process less than 4 months before huge ira bomb on 9 feb 1996,neutral
the 3rd of chris evans 8 comic book super hero franchises.,neutral
we get a 2nd christmas in february with kendrick and coles collab album,positive
"2nd time, milan v spurs at the san siro, zlatan equalise on 90 mins disallowed",neutral
god it even looks like the setting of twilight in the background.,positive
"government on wednesday attacked rahul gandhi for alleging ""100 per cent political vendetta coming out of pmo"" in the national herald...",negative
"wonder how the rotation gonna look like. harvey, thor, degrom, wheeler, who's filling the 5th spot?",neutral
selling a ticket for twilight sad at the barrowlands this saturday (face value),neutral
y'all keep asking me when briana is gonna have the baby like i have no idea the exact date they had sex lol,positive
joel campbell is leading this team to milan in may and there is nothing you can do about it,neutral
milan are the 2nd most successful european team ever (juventus in the serie a only)... look at them today,positive
my life is in fucking shambles and jacob thinks he's real the victim because i wont co-narrate his godawful 5th stab at dark souls 2,negative
"jaden smith deems this 2015 romance the best movie ever, excluding twilight: the aspiring spiritual leader may...",positive
"wait hw can louis break-up w/ briana if she's never been his gf in the 1st place. he knocked her up, yes but gf? uhm one direction",negative
also costly if to get the new cd you made a 2nd rollover of ira money within a 1-year period. taxable distribution!,neutral
"with him and kendrick? no only ""black friday""",neutral
also just got dark souls to work with obs i am ready for tomorrow :d,positive
dana white coming off as an asshole telling holm's camp about immediate rematch in july & she can't fight tate. selfish. what else is new.,negative
dana white confirms cain vs werdum ii on the 6th of february 2016 las vegas,neutral
"for anyone who doesn't know, curtis has the 2nd messiest car i've ever seen in my life",neutral
wow strong 20 hour cast of dark souls. the zwei addiction is real! i'll be back at it tomorrow evening probably after another das dream lol,positive
ufc's dana white says holly holm will wait for ronda rousey: holly holm may want to fight sooner than a rematc...,neutral
"small words ms curtis, he's still a 4th grader mentally",negative
<curtis> as you may have seen in previous posts jen has done an amazing job on the chalkboard. that being said...,positive
what are you some stupid twilight vampire? real ones don't go outside to tan. they sleep in complete darkness until the sun is down,negative
congratulations to confirmed 2nd toughest ultra on this platform behind myself. up the ira,positive
kendrick lamar getting all 11 grammys on sunday would be the best birthday gift ever.....,positive
kendrick's was straight. but check out my boy j.cole alright remix. these the top 2 rappers in history.,positive
"east of the sun, west of the twilight: new moon",neutral
amy schumer will be here friday & i want to go!,positive
ummm if u haven't hear kendrick lamar n j. cole's black friday ???? what are u going ???,neutral
frightening tales in the dark dried off in the sun in the style of david bowie. i am now filthy rich.,positive
dana white reportedly said holly will have to wait to fight ronda in july but she wants to fight in february or march smgdh,neutral
madonna was on saturday night live with bee gees last night :) she is perfect,positive
"i have a 3 page paper on 20th century film due tomorrow, but here i am, arguing over the merits of the twilight franchise with a 14 year old",neutral
come on dana white. can't even have holm defend the belt once between now and july.,neutral
dana white just told la times that rousey and holm rematch is set for july 9th...,neutral
kendrick's verse on black friday just validates that he's leaps and bounds above any other rap nigga rn. jesus christ,positive
dana white announcing holm v. rousey scheduled for july 9th. can't wait for the rematch,positive
"i fucks with kendrick, but march madness deserve to be our national anthem it's that cold",negative
hyped for j cole and kendrick in february you know i'll be at that concert,positive
"false, no such thing as ""a song better than march madness"", kendrick would tell you that too",negative
i find that kendrick lamar is good to listen to when you're out on a friday night driving for uber. 'sing about me' is a cut!,positive
ufc president dana white told the los angeles times on wednesday that holly holm will fight ronda rousey and said a ju...,neutral
both dope songs but kendrick has a message future just goin dumb on auto tune,negative
damn dawg you weak ass niggas are really berating kendrick.,negative
"wi a live up the higt life, smoke from day till twilight, smoke from night till sun light...(8) -high like",neutral
lil cousin kendrick funeral is tomorrow it will be hard seein alot of people heartbroken and crying,negative
"thinking about work tomorrow makes me wanna puke haha, but at least i work with briana",neutral
"kendrick's ""u"" and the social experiment's ""sunday candy"" are two songs that make my allergies act up when i hear them.",negative
lol so milan will get a lot of money regardless of being 1st or 15th in the league.,neutral
"mannn, kendrick may be better than future, but i would rather listen to future am day of the week.",positive
so i'm ready to make more progress in dark souls ng-ng+99...we'll kick off tomorrow's stream with ng+86 chat chosen weapons 2pm edt!!!,neutral
"kendrick did the same except talk about molly, but he said we can live at the mall.. that's turnt",neutral
kendrick said a whole bunch of nothing on that black friday something but you people say e be verse of the moment.,negative
i'm only just hearing black friday..... kendrick u freed me,positive
"boy don't be talking yo shit on kendrick, everyone know that album is the best album of the year, fetty wap is 2nd.",positive
what's on chittering this weekend? chittering valley twilight markets - saturday 12th : see the shire website...,neutral
cracking alternative view on chris evans' tenure from was he really so bad?,neutral
the twilight sad the barras with some of the best folk on saturday is gonna be something special,positive
"heard she can't even eat an apple, her teeth are still loose & fight in july? dana white didn't milk her enough?!",negative
"next friday i'll be in milan having breakfast ant talking about illustration, time and creativity. see you at...",neutral
"remember amy schumer on .....sadly now i think she may think she is ""to good for panel""",neutral
sigh i'm going back to milan tomorrow,negative
is that the same tony blair who invaded iraq on the basis of a lie? the man you wouldn't buy a 2nd hand car from?,negative
"thanks for the post! see you this evening from 6.30 pm in our gallery (piazza xxv aprile 11/b, milan)",positive
"who killed gaddafi dissident ali abuzeid? why was the killer never brought to justice?""tony blair sold my dad out""",negative
the concerts are tonight through saturday. go. she is after all the tony blair of music (undefeated).,positive
bravely second being the end of feb also has a knock-on effect on march too. will probably be too busy with it for twilight princess hd.,neutral
"our top picks for this weekend (it's huge) fri | twilight carols & christmas market with peter combe, stepney...",positive
fact: if kendrick made a song about crapping it would be 10x more influential than a future song about slavery,neutral
you're right about curtis but they expect to have someone in by the weekend or monday latest so all we can do is hope,neutral
so mfs just gon act like j. cole and kendrick lamar didn't hint at dropping that collab joint in february???,neutral
tomorrow night we play david bowie music at the inauguration of his famous exhibition in the groninger museum -...,positive
how deep is your love by bee gees was no.3 in the uk charts on 10 december 1977,neutral
dana white is eyeing july 9th for the rematch between ronda rousey & holly holm,neutral
dana white forcing ronda back in the ring after she got put to sleep. he says it will be a rematch july 9th,neutral
"my question: if has canceled may trip to milan for jubilee commitments, what are the commitments. he going someplace else?",neutral
i laughed at the end of kendrick's black friday,positive
buying tickets for in milan tomorrow and i swear i feel like i'm going to war,neutral
"itma 2015, held in milan from 12 to 19 november at the fiera milano trade fair grounds, closed its doors with...",neutral
it's star wars day tomorrow at the office. tempted to go to work in a really tight shirt and tell people i'm cosplaying jabba the hutt.,positive
"twilight thursday at the arms family museum! memories of christmas past is open 12-7 today, with music from the mahoning valley chorale.",positive
dana white says the ronda rousey/holly holm rematch will likely take place at ufc 200 in july,neutral
dana white says rematch is on for ufc200. it will be at the new las vegas arena. i think this could be bigger than may-pac.,positive
retirement moves: little-known ira shift may save you money,positive
we pumping inside twilight on dec 19th ugly sweater fete'r with get mad now..,neutral
both semi's of the 2004/05 ucl were sick!! the milan - psv 2nd leg was just nasty,negative
"milan - italian premier matteo renzi on thursday defended the government's move to save four local banks, saying",neutral
kendrick's flow in the last minute of black friday is too damn good,positive
and the sun will shine - bee gees,neutral
"the ronda rousey-holly holm rematch will take place july 9 at ufc 200, dana white told the la times.",neutral
"after amit shah, rahul gandhi will open congress campaign for 2016 assam election tomorrow.he is on a two days visit to the state..",neutral
tonight at 7 o'clock join us for bingo with curtis in the 1st floor activities room.,neutral
did you know that me and wait from 10am to 8pm (then katja joined) in duomo square in milan the 3rd for you?,neutral
i think trump'd probably prefer not to mention the ira years tbh,neutral
when niggas in the bus are playing kendrick and cole's black friday out loud >>>>>>,neutral
"crazy that you use kendrick. i'm listening to kendrick lamar & j. cole's ""black friday"" as i type this tweet.",positive
really wanting to see carol when it's released! i am hearing that this may well be cate blanchett's best performance ever!,positive
oh now ya'll wanna drop on the kendrick train...,neutral
moves: little known ira shift may save you money featuring professor david littell via cnbc....,neutral
may sweeps is close to 6 months. i don't think she should be punished though. let her have curtis or lucky at least.,neutral
"holly wants to fight before july; dana white says ""no""...so can white prevent holly from earning until he says ""okay""?",negative
music dispatch: gorillaz may collaborate with david bowie,neutral
get your tickets to see amy schumer when she performs at bb&t center this saturday . or...,neutral
taking a day off got a photo shoot in milan tomorrow at 6:/,neutral
u can't in human experience rush into light.u've t go through twilight into broadeningday before noon comes & full sun is upon the landscape,neutral
dana white says the ronda rousey and holly holm rematch will likely take place in july,neutral
. : dana white announcing holly holm's next fight won't be until a july rematch with ronda rousey is _____.,neutral
thurs 12/10: thor the elf is moving closer to our kitchen. hmmm...,neutral
. i first saw him on dana white's pilot episode and saw his fight in october - he does look impressive,positive
hi there. im here on behalf of ira. may i know if you're referring to supersurf200? please be aware tha...,neutral
i posted on fb for the first time in years to only post links from the black friday songs from j.cole and kendrick lmao,positive
"you've heard the black friday collaboration with kendrick lamar and j.cole right? so, the question is- kendrick lamar or j.cole?",neutral
"it worked well for the ira too, you would think the english may have learnt something by now",positive
lemme see if kendrick lamar can become the 2nd hip hop artist to win album of the year at the grammy awards....,positive
"kim kardashian shows off 'gorgeous' roses from celeb pals like chrissy teigen and john ...: on thursday, the r...",neutral
i just read kim kardashian may have gestational diabetes via,neutral
"busy day in milan tomorrow, four meetings. hopefully no fog...",positive
i wonder how long it will take for chris evans to slip in a plug for tfi friday or top gear.,neutral
better be with kendrick lamar,positive
i could listen to the black friday songs kendrick and cole dropped all day man fr,positive
"yep. need to do that by year end or by april 15th, depending on the kind of ira. remember to fund hsa, too, if you have one!",neutral
is chris evans turning into alan partridge? brian may's introduction just needed an a-ha,neutral
ending our thursday we have.... bee gees with immortality,neutral
marquis of vaudeville will be performing some of your fav david bowie gems mingled with our own musical mischief!,positive
lol cate blanchett may well turn out to be the next meryl streep.,positive
petition for to open the show in milan in march.,neutral
"you can meet the mandem you can meet the fam,1st class shopping trip to milan",positive
"i am almost finished with ""twilight's tomorrow""! if i break your heart with the ending it means you lived the book.",positive
many listeners are not with the information yet. may have read a book or 2but still not convinced! twilight zone someone?,neutral
just added a game with curtis for april 1st. no fooling.,neutral
will be performing this saturday on and he just did a promo with fuckin' thor:,neutral
i'm finishing sophomore year in curtis but i'm moving too jersey saturday well tmr i get the keys and everything,neutral
5. i initially grew interest in dark souls because i found out golden sun shared the same composer. :v,positive
cate blanchett leads the winners at the 5th annual aacta awards | daily mail online,positive
"didn't major meet the ira, quentin? i may be wrong possibly.....",neutral
no mention that thatcher blair and major also talked to the ira or else no good friday agreement,neutral
"c'mon christine, even you know tony blair is a has been.",negative
"where to buy minimalist, vintage, and kim kardashian pins on the internet:",neutral
"this sunday live on concert: alisah, guji, janice, jessica, moira, stan & thor! at the opening of",neutral
"for those that wanna see inside amy schumer's golden globes , it may happen!",positive
i drew a fairy king on - with david bowie pants and all. hope to see everyone on saturday :d,neutral
"it may be controversial, but from the wholesale approval of corbyn, i am reminded of tony blair. he could do no wrong as well.",negative
"cate blanchett in the marvel universe? oh, we would love this.",positive
i am hoping this spring.....maybe we could go see nj at frontier festival in milan .... april 24. we would rock it. xxx,positive
exclusive: cate blanchett may be joining the universe! | don't tease me!,neutral
cate blanchett may star in the new thor movie is nothing sacred anymore,neutral
cate blanchett may star in marvel's 'thor: ragnarok': the award-winning actress is reportedly in the middle o...,positive
1st soundtrack for the milan game,neutral
i probably failed my exam today but at least i was the 5th like on kim kardashian's insta pic,negative
i'll never forget you getting in an argument over kendrick's black on black crime stuff in the club on a friday night,negative
oscar-winner cate blanchett may soon be joining the marvel universe. yes yes i dont care what she will play yes yes,positive
dark souls 1 is my fav game of all time. played it exclusively from release date for nearly 8 months. became a 2nd home...,positive
nu op radio zaanstad bee gees - will you still love me tomorrow 1,positive
under pressure by queen and david bowie was no.2 in the uk charts on 10 december 1981,neutral
"people who seem incredulous that cate blanchett may be in thor 3: you do remember that she played an elf, right?",neutral
"was listening to kendrick's ""black friday"" and i'm pretty sure it took my call of duty online to a entirely new level..",positive
black friday by j. cole and kendrick is soooo good and the ending of j. coles version had me dead,positive
"sat in the dark listening to twilight sad. really, really upsetting",negative
only good thing going right now is my david bowie raccoon hat comes in on saturday,positive
why do people have a problem with the christ in christmas but not the thor in thursday?,neutral
if i see someone else telling you that i might just fucking burn them alive. may work to do a nice dark souls bonfire.,negative
: cate blanchett may star in marvel's 'thor: ragnarok': the award-winning actress is reportedly in the ...,neutral
"just reading chris evans fanfiction and crying, usual thursday night stuff",negative
i was obsessed with twilight in 7th grade i loved it so much,positive
"check out red carpet looks from cate blanchett, elizabeth debicki & teresa palmer at the 5th aacta awards",neutral
national herald case: rahul gandhi ready to go to jail may god grant pappu his wish at the earliest !!,neutral
you can't even compare kendrick and future. way different. future just got fire beats. k dot got barzzzzz,neutral
follow the top kim kardashian stories for dec 11 on our topical page:,neutral
hes got a new mixtape?? or u mean the small black friday thing with kendrick,neutral
"i sense the second dana white family hype train coming to an end tonight, and another one saturday",neutral
curtis left thursday's game vs. ash with 7 minutes left in the 1st half and didn't return after suffering a lower-leg injury.,neutral
i think since its twilight the books 10th anniversary twilight the movie should take home at least one oscar,positive
j cole and kendrick gonna release that fire in february just make it till then,positive
"when pm narendra modi met rahul gandhi and shook hands with him new delhi: friday, december 11, setting aside...",neutral
"abbamania or night fever: an evening of the bee gees (7:30 p.m., december 17 and 18)",neutral
: i'm in love j. cole kendrick lamar-black friday it's soo good. tales of two cites with a kendrick twist,positive
"only stuff i don't watch is twilight, 'cause it's rubbish. love star wars & potter, but han shot 1st & nevill is the real hero.",negative
kim kardashian is one stylish mama! the star of e!'s keeping up with the kardashians announced saturday morning that she has given birth,positive
. will rahul gandhi be under oath on 19th ? what is his real name should be the first question.,negative
kendrick's black friday track destroyed cole's but they was just warming us up for rotd2,neutral
sonia n rahul gandhi got summons. swamy is doing all the answering.,neutral
oscar-winning actress cate blanchett may soon be joining the marvel universe as she is in talks to star in the upcoming film,neutral
see you in april in milan!,neutral
the beautiful village where i live is having a christmas market over the weekend.. sat twilight market and sunday...,positive
rahul gandhi the kid is planning jail bharo with all his supporters on 19 dec. great. the judge will have less trouble arriving at verdict.,neutral
quite a gift with words that especially in today's live blog feat. former uk pm tony blair:,positive
"am at the tony blair select committee hearing. a policeman has sat down beside me, in case i unleash any sudden quips",neutral
2nd from curtis. it's a short one!...2nd day of work experience-'embarrassment is a funny thing...' by curtis,neutral
"if you hate tony blair and consider him a war criminal, it's well worth reading about this",negative
tony blair: bringing libya 'in from the cold' may have stopped isis getting chemical arms,neutral
its a non-profit company & its very clear. lets see what happens on the 19th: rahul gandhi,neutral
"did the sun even be bother to get up today? desperate for a holiday tho, even if it is in a frozen twilight ._.",negative
how powerful music is...kendrick released alright and it was used/sang in a march by demonstrators! cassper...,positive
sunday world man charged with ira membership granted bail,negative
"reality tv star kim kardashian and her rapper husband kanye west announced saturday the birth of their second child, a baby boy. ""he's",neutral
i use an app called twilight to automatically dim my screens and tint them red after the sun sets; it helps a lot.,positive
kendrick is on top of the game in my opinion. his bars are incomparable to any others right now. black friday is fire,positive
good morning internet! happy friday! heres a good song for ya. make sure you love yourself...advice from kendrick.,positive
you wouldn't go near curtis's at the moment would you. i can't imagine irish cav will still be fav by the off tomorrow,neutral
"happy friday, briana! if i may ask, how does writing a book feel to you? *mini-research going on* :d",positive
"kendrick the goat twitter ""all females hoes"" twitter",negative
"red-hot comedian amy schumer will bring her first solo arena tour to the bb&t center, on dec 12. do not...",neutral
"this is the 3rd time i've seen gadafi in a long while, and every time he's with tony blair",neutral
"alexandra de curtis, rome: the satchel - grande & piccola :) brighten up your friday with these beautiful bags!",positive
cate blanchett may join the marvel universe! do you think she'd be a good fit?,neutral
"the way j-cole and kendrick are teasing the world for the their collab album, with black friday is just faaaaya!!!",positive
"i think my econ ta may be the funniest person i have ever met. rock on, thor",positive
is history just something which tony blair invents as he sees fit? amazing.,negative
"study 26:10 it may mean that sombre sky-blue appearance of the horizon at the time of twilight, i.e., between light and darkness;(b)",neutral
you may be on to something tho frfr stranger things have happened. look at the twilight girl lol,neutral
it's friday. get hammered with thor and the age of ultron tonight for just 99p!,neutral
"kim kardashian and kanye west welcomed their son saturday morning, and the proud parents couldn't be any more thrilled that baby west has",positive
what's wrong with the answer? you may applaud rahul gandhi for his open farce! i'm happy with a pm who's not a hypocrite!,neutral
"kendrick on the 20th, so damn ready",positive
kendrick and j.cole album in feb!!!!! i beg it's true! mans bless you? getting waved i need to get off twitter asap,positive
"friday, december 11, 2015 tony blair says he got david cameron's permission to warn colonel gaddafi to flee...",neutral
boy i bet kendrick is glad he didn't go for that 2nd cup of coffee before calling tlr on greinke.,neutral
thursday 17th (otherwise know as star wars day) we will have christmas parties in the afternoon.pupils should arrive in uniform then change.,neutral
off to ronnies sat night to see curtis you going ?,neutral
yoga for the mind and soul. join us for twilight yoga at 5pm monday evening,positive
"okay so on the trip, wednesday i think, all 6 of us gathered in the youth hostel lounge and watched the first twilight movie",neutral
"thank you curtis! because of you, more children in our community have the food they need.",positive
"disgraceful, no way we should deny the world of an adriano-luiz adriano left hand side to propel milan to glory",negative
"the christmas party is one week away :) friday night, december 18, at the curtis home. please bring a festive...",positive
i am not interested in hayden solving who shot her. but i just sat and watch curtis like everything he said was the written word. lawd!,negative
"just turned onto tfi friday. chris evans is clearly still trying to get charlene spiteri from texas into bed. give it up man, you're fifty.",neutral
"yes, we celebrate sant'ambrogio in milan :) it's on dec 7th. and you know? sant'ambrogio was from germany ;)",positive
"surprised sharleen spiteri on tfi friday since she wrote ""say what you want"" about chris evans fancying her!",positive
"hun i am going to dublin in march, if you do a tour, do not come to italy (milan) during the period from the 11th to the 20th pls",neutral
taking my kids to meet father christmas tomorrow. then it's off to milan on sunday to show the italian press our amazing game. magnifico!,positive
canna beat the ginger squirrel chris evans and tfi friday,positive
tfi friday and chris evans need to fuck off back to the 90s,negative
just caught the end of tfi friday. chris evans is like the harold zidler of wetherspoons.,neutral
why am i just learning that kim kardashian and kanye west named their 2nd child saint?,neutral
going to see amy schumer in nashville tonight. but don't worry i got your epl plays over on,positive
"fit fix: ""it's rousey"" next for holly holm, dana white says: holm-rousey iithe rematch is set for july 9, dana white told the la time...",neutral
cate blanchett hammering out the details of thor 3 role - gaea mother of thor,neutral
"four were killed,19 injured when a ira bomb demolished the balmoral furniture building on shankill rd on 11 dec 1971",negative
11 december 1971- an ira bomb attack on the shankill road destroyed the balmoral furniture building and killed four,negative
hoping the evening post is right with reports that curtis could opt to move ayew up front tomorrow. fernandez could also return.,neutral
tony blair says engaging with gaddafi may have prevented is obtaining chemical weapons,neutral
rare picture of kendrick lamar in the booth spittin' black friday,neutral
hey -i've been an avid challenge fan since wednesday bc of my internet pal . is briana the worst at everything?,positive
"..now disappeared, sun gone for the day. twilight with soft skies to say goodbye to friday. we must all remember we are blessed.",positive
"10 dec 1971-third udr soldier in four days, along with one who recently resigned, was shot dead by the ira in clady",negative
i know mcgregor has been hyped like rousey & i also know if he loses tomorrow dana white might stroke out,neutral
"i ""alpha'd"" molly by holding & lightlly scruffing her to keep her from eating thor's food. since, she has sat quietly beside me. interesting",positive
my italian trip restored my faith in the love and passion of fb.pl like a library. next 2 trips sorted next up milan derby-jan,positive
"if mcgregor loses tomorrow night, dana white will be the most butthurt dude on planet earth",negative
"dana white to holly holm: ronda rousey is your next opponent knows the time isn't now, meaning july. common sense",neutral
rap mon and suga sampling swimming pools by kendrick is by far the weirdest shit i have seen,negative
"bruh if kendrick brings out the rest of tde tomorrow, i'll die on the spot.",neutral
20 aug 1994: harry lives the nightmare of voldemort killing frank bryce. 20 aug 2011: we all live the nightmare of kim kardashian's wedding.,negative
"i'm gonna be on brand and ask ""do you think chris evans will be there?""",neutral
ctfuuu cus he bout it do yourself a favor and listen to black friday by kendrick and cole kendrick snapped fym,positive
"10th anniv of twilight books meyer released version w/main characters gender swapped. but true to original stories, the writing still sucks.",negative
"she has best pop vocal album in the bag. she and kendrick may win for bad blood (pop duo and the video) and blank space, soty",positive
"me after listening to ""black friday"" by kendrick for the first time",neutral
i've just bought your album tomorrow i'll buy the tickets for your concert it is so intense can't wait to see you in milan mygod,positive
"got me dark souls, boys and girls. looks like we have tomorrow's game picked out for the stream. you da best, ginna!",positive
final in boys basketball here at lincoln. splitters control the 2nd half and beat milan 74-61.,positive
that's just the cause of kendrick lamar being in the studio,neutral
"i purchase kendrick, cole, august, lito, drake etc. they give you records that mean something, that relate to life",positive
why am i just now hearing j cole and kendrick tracks black friday... both of them are fire,positive
"heh, that's my line. i'll post some here tonight to protect it, then tomorrow we'll let twilight inspect it.",positive
dont forget bjj tomorrow night with curtis - last round of promotions coming so train hard :),positive
i feel next season may be better for vicki if briana is on with adorable boys.,positive
"when devon was in 9th grade, him and brother went to see twilight thinking it was a vampire fight movie",neutral
let august & kendrick get on the same track & watch the world crack!... slowly,neutral
"'well, anyone else than thor if he hardly around. i mean you may have some friends.' he raises a brow.",neutral
got the greatest head of my life watching twilight and the 2nd greatest head while watching the wood....im grateful for those films,positive
"jesus. edgar is talking like he's trying to impress his dad (in this case, dana white) after his 6th straight a+ exam. give him the shot.",positive
"haven't read it but i can send it your way in the morning. also, have ira texts for you on monday",neutral
ko's thefw en route to 5th straight win. then calls out dana white in the post fight.,neutral
"lol dana white ain't happy /w the ways things are going, tomorrow he'll be furious.",negative
i hear kim kardashian is leaving 'keeping up with the kardashians' after the 9th series. i wonder if they're going to kill her off?,neutral
"helwani to dana white ""good luck tomorrow"" you fucking sheep",negative
"as of right now it's drake, kendrick, and cole. that 4th spot is still available...or they might be the holy trinity.",neutral
frankie edgar shows chad mendes and dana white that he deserves a title shot:,positive
dana white ontitle shot: 'he'll get whatever he wants'custom clothing here link->[h,neutral
spreading the word about our newest twilight market at the 4th ave street fair!,positive
blog pick for doncaster. night in milan and generous ransom the picks in a competitive race,neutral
you guys were amazing in belfast on monday night! my pup thor loves your music!!!,positive
blackstar off david bowie's upcoming album blackstar out 8 january 2016. ....what do you think? buy:p,neutral
"curtis, what was that false alarm in late july??? or the gook something is being prepared..",neutral
i would neither describe curtis as a student of football nor the sharpest knife in the drawer. but he's swansea through and through 'mon,neutral
video: 5 things to know ahead of milan-hellas verona: milan continue the 2015/2016 season on sunday afternoon ...,neutral
curtis: we won't be going to the etihad to make up the numbers,negative
"kendrick lamar's black friday verse was lit. too lyrical and poetic, i have it on repeat infact threepeat. jcole was good too though",positive
kendrick lamar better be giving some shit away tomorrow at the compton christmas parade at least a tams gift card,negative
"saturday doesn't feel special compared to other week days, when milan is not playing and the brazilian league is finished.",negative
rahul gandhi wants to emulate kejriwal. says he prefers jail to bail.but rahul may not come out and get convicted while in jail!,neutral
crm suzanne stopping off with briana spreading the news of our recruitment day 15 december,neutral
c'mon guys join the quiz!! get free cool the vamps tees by good luck!!,positive
"listen to j cole - black friday , till the very end. he hints it. & kendrick - black friday too.",neutral
"as she receives her 9th nomination, read what cate blanchett told us about still getting starstruck:",positive
v v excited for twilight sad at the barras & this rare saturday off. thank you.,positive
"the twilight sad, the guinness and the rangers. the perfect saturday.",positive
"don't know the order, but top 3 albums are from kendrick, the weeknd & bieber (taylor swift 4th)",positive
for the ones tomorrow sunday in milan (italy): aperitif and evening at fiat open lounge:,neutral
"i think dark souls is made of crack. i have to kill the no story series, and start a new series for monday.",negative
"arsenal fc & 4th position in the epl, a better love story than twilight & titanic!",positive
i listen to kendrick lamar - black friday bout 50 times a day... he literally went in the whole time,positive
i wonder if remembers the group or may have toured with thor or have any stories about them?,neutral
